experiment_label,laminate_id,defect_type,ply_with_defect_index,defect_width,ply_thickness,ply_width,applied_force,equivalent_stiffness,laminate_rigidity
Laminate_02_Defect_0_at_15_w_0.20,2,0,15,0.2,0.125,5,330.919932,5515.3322,275.76661
Laminate_02_Defect_0_at_15_w_0.40,2,0,15,0.4,0.125,5,330.63901400000003,5510.650233333334,275.5325116666667
Laminate_02_Defect_0_at_15_w_0.60,2,0,15,0.6000000000000001,0.125,5,330.160415,5502.673583333333,275.1336791666667
Laminate_02_Defect_0_at_15_w_0.80,2,0,15,0.8,0.125,5,329.460425,5491.007083333333,274.5503541666667
Laminate_02_Defect_0_at_15_w_1.00,2,0,15,1.0,0.125,5,328.517382,5475.2897,273.76448500000004
Laminate_02_Defect_0_at_15_w_1.20,2,0,15,1.2000000000000002,0.125,5,327.308493,5455.14155,272.75707750000004
Laminate_02_Defect_0_at_15_w_1.40,2,0,15,1.4,0.125,5,325.811786,5430.1964333333335,271.50982166666665
Laminate_02_Defect_0_at_15_w_1.60,2,0,15,1.6,0.125,5,324.00565299999994,5400.0942166666655,270.0047108333333
Laminate_02_Defect_0_at_15_w_1.80,2,0,15,1.8,0.125,5,321.86771100000004,5364.461850000001,268.22309250000006
Laminate_02_Defect_0_at_15_w_2.00,2,0,15,2.0,0.125,5,319.373396,5322.889933333334,266.14449666666667
Laminate_02_Defect_0_at_15_w_2.20,2,0,15,2.2,0.125,5,316.492464,5274.8744,263.74372
Laminate_03_Defect_0_at_02_w_0.00,3,0,2,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_02_w_0.20,3,0,2,0.2,0.125,5,235.448257,4484.728704761905,196.2068808333333
Laminate_03_Defect_0_at_02_w_0.40,3,0,2,0.4,0.125,5,235.207768,4480.147961904763,196.00647333333336
Laminate_03_Defect_0_at_02_w_0.60,3,0,2,0.6000000000000001,0.125,5,234.805729,4472.490076190476,195.6714408333333
Laminate_03_Defect_0_at_02_w_0.80,3,0,2,0.8,0.125,5,234.224288,4461.415009523809,195.1869066666667
Laminate_03_Defect_0_at_02_w_1.00,3,0,2,1.0,0.125,5,233.44822900000003,4446.632933333333,194.54019083333336
Laminate_03_Defect_0_at_02_w_1.20,3,0,2,1.2000000000000002,0.125,5,232.459954,4427.808647619047,193.7166283333333
Laminate_03_Defect_0_at_02_w_1.40,3,0,2,1.4,0.125,5,231.239432,4404.56060952381,192.69952666666669
Laminate_03_Defect_0_at_02_w_1.60,3,0,2,1.6,0.125,5,229.761704,4376.4134095238105,191.4680866666667
Laminate_03_Defect_0_at_02_w_1.80,3,0,2,1.8,0.125,5,227.997098,4342.801866666668,189.9975816666667
Laminate_03_Defect_0_at_02_w_2.00,3,0,2,2.0,0.125,5,225.907356,4302.997257142856,188.25613
Laminate_03_Defect_0_at_02_w_2.20,3,0,2,2.2,0.125,5,223.439422,4255.98899047619,186.1995183333333
Laminate_03_Defect_0_at_03_w_0.00,3,0,3,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_03_w_0.20,3,0,3,0.2,0.125,5,235.554846,4486.758971428571,196.295705
Laminate_03_Defect_0_at_03_w_0.40,3,0,3,0.4,0.125,5,235.576074,4487.1633142857145,196.313395
Laminate_03_Defect_0_at_03_w_0.60,3,0,3,0.6000000000000001,0.125,5,235.622072,4488.039466666667,196.35172666666668
Laminate_03_Defect_0_at_03_w_0.80,3,0,3,0.8,0.125,5,235.689922,4489.331847619047,196.40826833333333
Laminate_03_Defect_0_at_03_w_1.00,3,0,3,1.0,0.125,5,235.778417,4491.017466666666,196.48201416666663
Laminate_03_Defect_0_at_03_w_1.20,3,0,3,1.2000000000000002,0.125,5,235.887411,4493.093542857143,196.5728425
Laminate_03_Defect_0_at_03_w_1.40,3,0,3,1.4,0.125,5,236.016698,4495.556152380953,196.68058166666668
Laminate_03_Defect_0_at_03_w_1.60,3,0,3,1.6,0.125,5,236.166781,4498.414876190477,196.8056508333333
Laminate_03_Defect_0_at_03_w_1.80,3,0,3,1.8,0.125,5,236.33648600000004,4501.647352380953,196.94707166666672
Laminate_03_Defect_0_at_03_w_2.00,3,0,3,2.0,0.125,5,236.52712600000004,4505.278590476191,197.10593833333337
Laminate_03_Defect_0_at_03_w_2.20,3,0,3,2.2,0.125,5,236.738006,4509.295352380952,197.28167166666668
Laminate_03_Defect_0_at_04_w_0.00,3,0,4,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_04_w_0.20,3,0,4,0.2,0.125,5,235.511157,4485.926799999999,196.2592975
Laminate_03_Defect_0_at_04_w_0.40,3,0,4,0.4,0.125,5,235.54133,4486.501523809525,196.28444166666668
Laminate_03_Defect_0_at_04_w_0.60,3,0,4,0.6000000000000001,0.125,5,235.62574,4488.109333333333,196.35478333333333
Laminate_03_Defect_0_at_04_w_0.80,3,0,4,0.8,0.125,5,235.754825,4490.568095238096,196.46235416666667
Laminate_03_Defect_0_at_04_w_1.00,3,0,4,1.0,0.125,5,235.925267,4493.81460952381,196.6043891666667
Laminate_03_Defect_0_at_04_w_1.20,3,0,4,1.2000000000000002,0.125,5,236.136396,4497.836114285714,196.78033
Laminate_03_Defect_0_at_04_w_1.40,3,0,4,1.4,0.125,5,236.387112,4502.611657142857,196.98926
Laminate_03_Defect_0_at_04_w_1.60,3,0,4,1.6,0.125,5,236.677001,4508.133352380953,197.23083416666668
Laminate_03_Defect_0_at_04_w_1.80,3,0,4,1.8,0.125,5,237.006843,4514.416057142857,197.5057025
Laminate_03_Defect_0_at_04_w_2.00,3,0,4,2.0,0.125,5,237.376041,4521.4484,197.81336750000003
Laminate_03_Defect_0_at_04_w_2.20,3,0,4,2.2,0.125,5,237.784729,4529.232933333333,198.1539408333333
Laminate_03_Defect_0_at_05_w_0.00,3,0,5,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_05_w_0.20,3,0,5,0.2,0.125,5,235.358504,4483.019123809524,196.13208666666668
Laminate_03_Defect_0_at_05_w_0.40,3,0,5,0.4,0.125,5,235.347176,4482.803352380953,196.12264666666667
Laminate_03_Defect_0_at_05_w_0.60,3,0,5,0.6000000000000001,0.125,5,235.433176,4484.441447619048,196.19431333333333
Laminate_03_Defect_0_at_05_w_0.80,3,0,5,0.8,0.125,5,235.58884,4487.4064761904765,196.3240333333333
Laminate_03_Defect_0_at_05_w_1.00,3,0,5,1.0,0.125,5,235.804912,4491.522133333334,196.5040933333333
Laminate_03_Defect_0_at_05_w_1.20,3,0,5,1.2000000000000002,0.125,5,236.078348,4496.730438095238,196.7319566666667
Laminate_03_Defect_0_at_05_w_1.40,3,0,5,1.4,0.125,5,236.407635,4503.002571428572,197.0063625
Laminate_03_Defect_0_at_05_w_1.60,3,0,5,1.6,0.125,5,236.792409,4510.3316,197.3270075
Laminate_03_Defect_0_at_05_w_1.80,3,0,5,1.8,0.125,5,237.23190499999995,4518.702952380952,197.69325416666663
Laminate_03_Defect_0_at_05_w_2.00,3,0,5,2.0,0.125,5,237.72565700000004,4528.107752380953,198.1047141666667
Laminate_03_Defect_0_at_05_w_2.20,3,0,5,2.2,0.125,5,238.274262,4538.557371428572,198.561885
Laminate_03_Defect_0_at_06_w_0.00,3,0,6,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_06_w_0.20,3,0,6,0.2,0.125,5,235.435551,4484.486685714286,196.1962925
Laminate_03_Defect_0_at_06_w_0.40,3,0,6,0.4,0.125,5,235.206354,4480.121028571429,196.005295
Laminate_03_Defect_0_at_06_w_0.60,3,0,6,0.6000000000000001,0.125,5,234.833788,4473.024533333333,195.6948233333333
Laminate_03_Defect_0_at_06_w_0.80,3,0,6,0.8,0.125,5,234.299147,4462.840895238096,195.24928916666667
Laminate_03_Defect_0_at_06_w_1.00,3,0,6,1.0,0.125,5,233.589967,4449.332704761905,194.6583058333333
Laminate_03_Defect_0_at_06_w_1.20,3,0,6,1.2000000000000002,0.125,5,232.69661,4432.31638095238,193.91384166666663
Laminate_03_Defect_0_at_06_w_1.40,3,0,6,1.4,0.125,5,231.610756,4411.633447619048,193.00896333333333
Laminate_03_Defect_0_at_06_w_1.60,3,0,6,1.6,0.125,5,230.324964,4387.142171428572,191.93747
Laminate_03_Defect_0_at_06_w_1.80,3,0,6,1.8,0.125,5,228.830925,4358.684285714287,190.6924375
Laminate_03_Defect_0_at_06_w_2.00,3,0,6,2.0,0.125,5,227.121163,4326.117390476191,189.2676358333333
Laminate_03_Defect_0_at_06_w_2.20,3,0,6,2.2,0.125,5,225.184127,4289.221466666667,187.6534391666667
Laminate_03_Defect_0_at_07_w_0.00,3,0,7,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_07_w_0.20,3,0,7,0.2,0.125,5,235.509412,4485.893561904761,196.2578433333333
Laminate_03_Defect_0_at_07_w_0.40,3,0,7,0.4,0.125,5,235.528811,4486.263066666666,196.27400916666667
Laminate_03_Defect_0_at_07_w_0.60,3,0,7,0.6000000000000001,0.125,5,235.594935,4487.522571428572,196.32911250000004
Laminate_03_Defect_0_at_07_w_0.80,3,0,7,0.8,0.125,5,235.698082,4489.487276190475,196.41506833333327
Laminate_03_Defect_0_at_07_w_1.00,3,0,7,1.0,0.125,5,235.835152,4492.098133333334,196.52929333333333
Laminate_03_Defect_0_at_07_w_1.20,3,0,7,1.2000000000000002,0.125,5,236.005179,4495.336742857143,196.6709825
Laminate_03_Defect_0_at_07_w_1.40,3,0,7,1.4,0.125,5,236.207963,4499.199295238095,196.8399691666667
Laminate_03_Defect_0_at_07_w_1.60,3,0,7,1.6,0.125,5,236.443533,4503.686342857142,197.0362775
Laminate_03_Defect_0_at_07_w_1.80,3,0,7,1.8,0.125,5,236.71187300000005,4508.797580952381,197.2598941666667
Laminate_03_Defect_0_at_07_w_2.00,3,0,7,2.0,0.125,5,237.013416,4514.541257142857,197.51118
Laminate_03_Defect_0_at_07_w_2.20,3,0,7,2.2,0.125,5,237.34805799999995,4520.91539047619,197.7900483333333
Laminate_03_Defect_0_at_08_w_0.00,3,0,8,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_08_w_0.20,3,0,8,0.2,0.125,5,235.36057,4483.058476190477,196.1338083333333
Laminate_03_Defect_0_at_08_w_0.40,3,0,8,0.4,0.125,5,235.34067700000003,4482.6795619047625,196.11723083333337
Laminate_03_Defect_0_at_08_w_0.60,3,0,8,0.6000000000000001,0.125,5,235.41352100000003,4484.067066666667,196.1779341666667
Laminate_03_Defect_0_at_08_w_0.80,3,0,8,0.8,0.125,5,235.55047800000003,4486.675771428572,196.29206500000004
Laminate_03_Defect_0_at_08_w_1.00,3,0,8,1.0,0.125,5,235.742883,4490.340628571428,196.4524025
Laminate_03_Defect_0_at_08_w_1.20,3,0,8,1.2000000000000002,0.125,5,235.987337,4494.996895238095,196.65611416666667
Laminate_03_Defect_0_at_08_w_1.40,3,0,8,1.4,0.125,5,236.282575,4500.620476190476,196.9021458333333
Laminate_03_Defect_0_at_08_w_1.60,3,0,8,1.6,0.125,5,236.62844600000005,4507.208495238096,197.1903716666667
Laminate_03_Defect_0_at_08_w_1.80,3,0,8,1.8,0.125,5,237.02542600000004,4514.77001904762,197.52118833333336
Laminate_03_Defect_0_at_08_w_2.00,3,0,8,2.0,0.125,5,237.473121,4523.297542857144,197.8942675
Laminate_03_Defect_0_at_08_w_2.20,3,0,8,2.2,0.125,5,237.972467,4532.808895238095,198.31038916666665
Laminate_03_Defect_0_at_09_w_0.00,3,0,9,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_09_w_0.20,3,0,9,0.2,0.125,5,235.447542,4484.715085714285,196.206285
Laminate_03_Defect_0_at_09_w_0.40,3,0,9,0.4,0.125,5,235.205877,4480.111942857143,196.0048975
Laminate_03_Defect_0_at_09_w_0.60,3,0,9,0.6000000000000001,0.125,5,234.804498,4472.466628571429,195.670415
Laminate_03_Defect_0_at_09_w_0.80,3,0,9,0.8,0.125,5,234.225753,4461.442914285714,195.1881275
Laminate_03_Defect_0_at_09_w_1.00,3,0,9,1.0,0.125,5,233.457383,4446.807295238095,194.54781916666667
Laminate_03_Defect_0_at_09_w_1.20,3,0,9,1.2000000000000002,0.125,5,232.48894,4428.3607619047625,193.74078333333333
Laminate_03_Defect_0_at_09_w_1.40,3,0,9,1.4,0.125,5,231.311389,4405.931219047619,192.75949083333333
Laminate_03_Defect_0_at_09_w_1.60,3,0,9,1.6,0.125,5,229.916225,4379.356666666667,191.59685416666665
Laminate_03_Defect_0_at_09_w_1.80,3,0,9,1.8,0.125,5,228.294636,4348.469257142857,190.24553
Laminate_03_Defect_0_at_09_w_2.00,3,0,9,2.0,0.125,5,226.439148,4313.126628571428,188.69929
Laminate_03_Defect_0_at_09_w_2.20,3,0,9,2.2,0.125,5,224.338512,4273.114514285714,186.94876
Laminate_03_Defect_0_at_10_w_0.00,3,0,10,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_10_w_0.20,3,0,10,0.2,0.125,5,235.552541,4486.715066666668,196.29378416666668
Laminate_03_Defect_0_at_10_w_0.40,3,0,10,0.4,0.125,5,235.562114,4486.89740952381,196.3017616666667
Laminate_03_Defect_0_at_10_w_0.60,3,0,10,0.6000000000000001,0.125,5,235.589175,4487.412857142857,196.3243125
Laminate_03_Defect_0_at_10_w_0.80,3,0,10,0.8,0.125,5,235.633013,4488.247866666667,196.36084416666668
Laminate_03_Defect_0_at_10_w_1.00,3,0,10,1.0,0.125,5,235.693228,4489.394819047619,196.41102333333333
Laminate_03_Defect_0_at_10_w_1.20,3,0,10,1.2000000000000002,0.125,5,235.770057,4490.858228571429,196.4750475
Laminate_03_Defect_0_at_10_w_1.40,3,0,10,1.4,0.125,5,235.862793,4492.624628571429,196.5523275
Laminate_03_Defect_0_at_10_w_1.60,3,0,10,1.6,0.125,5,235.971585,4494.696857142858,196.6429875
Laminate_03_Defect_0_at_10_w_1.80,3,0,10,1.8,0.125,5,236.095892,4497.06460952381,196.74657666666667
Laminate_03_Defect_0_at_10_w_2.00,3,0,10,2.0,0.125,5,236.23562,4499.726095238095,196.86301666666668
Laminate_03_Defect_0_at_10_w_2.20,3,0,10,2.2,0.125,5,236.390819,4502.682266666668,196.99234916666668
Laminate_03_Defect_0_at_11_w_0.00,3,0,11,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_11_w_0.20,3,0,11,0.2,0.125,5,235.507808,4485.8630095238095,196.2565066666667
Laminate_03_Defect_0_at_11_w_0.40,3,0,11,0.4,0.125,5,235.51437,4485.988,196.261975
Laminate_03_Defect_0_at_11_w_0.60,3,0,11,0.6000000000000001,0.125,5,235.56022,4486.861333333333,196.30018333333336
Laminate_03_Defect_0_at_11_w_0.80,3,0,11,0.8,0.125,5,235.64277300000003,4488.433771428572,196.36897750000003
Laminate_03_Defect_0_at_11_w_1.00,3,0,11,1.0,0.125,5,235.762456,4490.713447619048,196.4687133333333
Laminate_03_Defect_0_at_11_w_1.20,3,0,11,1.2000000000000002,0.125,5,235.91829600000003,4493.681828571429,196.59858000000003
Laminate_03_Defect_0_at_11_w_1.40,3,0,11,1.4,0.125,5,236.109056,4497.315352380952,196.75754666666668
Laminate_03_Defect_0_at_11_w_1.60,3,0,11,1.6,0.125,5,236.334215,4501.604095238095,196.94517916666663
Laminate_03_Defect_0_at_11_w_1.80,3,0,11,1.8,0.125,5,236.59258,4506.525333333333,197.1604833333333
Laminate_03_Defect_0_at_11_w_2.00,3,0,11,2.0,0.125,5,236.884157,4512.079180952381,197.40346416666665
Laminate_03_Defect_0_at_11_w_2.20,3,0,11,2.2,0.125,5,237.208261,4518.252590476191,197.67355083333337
Laminate_03_Defect_0_at_12_w_0.00,3,0,12,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_12_w_0.20,3,0,12,0.2,0.125,5,235.354694,4482.946552380952,196.12891166666665
Laminate_03_Defect_0_at_12_w_0.40,3,0,12,0.4,0.125,5,235.292161,4481.755447619047,196.07680083333327
Laminate_03_Defect_0_at_12_w_0.60,3,0,12,0.6000000000000001,0.125,5,235.292787,4481.767371428572,196.0773225
Laminate_03_Defect_0_at_12_w_0.80,3,0,12,0.8,0.125,5,235.350275,4482.862380952381,196.12522916666663
Laminate_03_Defect_0_at_12_w_1.00,3,0,12,1.0,0.125,5,235.465324,4485.05379047619,196.22110333333336
Laminate_03_Defect_0_at_12_w_1.20,3,0,12,1.2000000000000002,0.125,5,235.636206,4488.308685714285,196.363505
Laminate_03_Defect_0_at_12_w_1.40,3,0,12,1.4,0.125,5,235.85993800000003,4492.570247619048,196.54994833333336
Laminate_03_Defect_0_at_12_w_1.60,3,0,12,1.6,0.125,5,236.1344,4497.798095238095,196.77866666666668
Laminate_03_Defect_0_at_12_w_1.80,3,0,12,1.8,0.125,5,236.457417,4503.9508000000005,197.0478475
Laminate_03_Defect_0_at_12_w_2.00,3,0,12,2.0,0.125,5,236.827384,4510.997790476191,197.3561533333333
Laminate_03_Defect_0_at_12_w_2.20,3,0,12,2.2,0.125,5,237.24388,4518.931047619048,197.7032333333333
Laminate_03_Defect_0_at_13_w_0.00,3,0,13,0.0,0.125,5,235.57164200000005,4487.078895238095,196.30970166666668
Laminate_03_Defect_0_at_13_w_0.20,3,0,13,0.2,0.125,5,235.444773,4484.662342857143,196.2039775
Laminate_03_Defect_0_at_13_w_0.40,3,0,13,0.4,0.125,5,235.163901,4479.3124,195.9699175
Laminate_03_Defect_0_at_13_w_0.60,3,0,13,0.6000000000000001,0.125,5,234.684354,4470.178171428572,195.570295
Laminate_03_Defect_0_at_13_w_0.80,3,0,13,0.8,0.125,5,233.982131,4456.802495238096,194.9851091666667
Laminate_03_Defect_0_at_13_w_1.00,3,0,13,1.0,0.125,5,233.033113,4438.725961904762,194.1942608333333
Laminate_03_Defect_0_at_13_w_1.20,3,0,13,1.2000000000000002,0.125,5,231.811759,4415.462076190476,193.1764658333333
Laminate_03_Defect_0_at_13_w_1.40,3,0,13,1.4,0.125,5,230.29277,4386.528952380952,191.91064166666663
Laminate_03_Defect_0_at_13_w_1.60,3,0,13,1.6,0.125,5,228.450237,4351.433085714285,190.3751975
Laminate_03_Defect_0_at_13_w_1.80,3,0,13,1.8,0.125,5,226.255107,4309.621085714286,188.5459225
Laminate_03_Defect_0_at_13_w_2.00,3,0,13,2.0,0.125,5,223.676629,4260.507219047619,186.39719083333333
Laminate_03_Defect_0_at_13_w_2.20,3,0,13,2.2,0.125,5,220.674027,4203.314800000001,183.89502250000004
Laminate_04_Defect_0_at_02_w_0.00,4,0,2,0.0,0.125,5,321.6239,6126.169523809524,268.0199166666667
Laminate_04_Defect_0_at_02_w_0.20,4,0,2,0.2,0.125,5,321.5594500000001,6124.941904761907,267.96620833333344
Laminate_04_Defect_0_at_02_w_0.40,4,0,2,0.4,0.125,5,321.58342000000005,6125.398476190478,267.9861833333334
Laminate_04_Defect_0_at_02_w_0.60,4,0,2,0.6000000000000001,0.125,5,321.66252999999995,6126.905333333333,268.0521083333333
Laminate_04_Defect_0_at_02_w_0.80,4,0,2,0.8,0.125,5,321.78994,6129.332190476191,268.1582833333334
Laminate_04_Defect_0_at_02_w_1.00,4,0,2,1.0,0.125,5,321.96241000000003,6132.617333333335,268.3020083333334
Laminate_04_Defect_0_at_02_w_1.20,4,0,2,1.2000000000000002,0.125,5,322.1788,6136.739047619048,268.4823333333333
Laminate_04_Defect_0_at_02_w_1.40,4,0,2,1.4,0.125,5,322.43875,6141.690476190476,268.69895833333334
Laminate_04_Defect_0_at_02_w_1.60,4,0,2,1.6,0.125,5,322.7407099999999,6147.442095238094,268.95059166666664
Laminate_04_Defect_0_at_02_w_1.80,4,0,2,1.8,0.125,5,323.08562000000006,6154.01180952381,269.23801666666674
Laminate_04_Defect_0_at_02_w_2.00,4,0,2,2.0,0.125,5,323.47270000000003,6161.384761904763,269.5605833333334
Laminate_04_Defect_0_at_02_w_2.20,4,0,2,2.2,0.125,5,323.90167999999994,6169.555809523808,269.9180666666666
Laminate_04_Defect_0_at_03_w_0.00,4,0,3,0.0,0.125,5,321.6239,6126.169523809524,268.0199166666667
Laminate_04_Defect_0_at_03_w_0.20,4,0,3,0.2,0.125,5,321.39989,6121.902666666667,267.8332416666667
Laminate_04_Defect_0_at_03_w_0.40,4,0,3,0.4,0.125,5,321.37395000000004,6121.408571428573,267.81162500000005
Laminate_04_Defect_0_at_03_w_0.60,4,0,3,0.6000000000000001,0.125,5,321.45113000000003,6122.878666666667,267.87594166666673
Laminate_04_Defect_0_at_03_w_0.80,4,0,3,0.8,0.125,5,321.61137,6125.930857142856,268.009475
Laminate_04_Defect_0_at_03_w_1.00,4,0,3,1.0,0.125,5,321.84734,6130.425523809524,268.2061166666667
Laminate_04_Defect_0_at_03_w_1.20,4,0,3,1.2000000000000002,0.125,5,322.15399,6136.266476190477,268.4616583333334
Laminate_04_Defect_0_at_03_w_1.40,4,0,3,1.4,0.125,5,322.52973000000003,6143.423428571429,268.77477500000003
Laminate_04_Defect_0_at_03_w_1.60,4,0,3,1.6,0.125,5,322.97322999999994,6151.871047619047,269.1443583333333
Laminate_04_Defect_0_at_03_w_1.80,4,0,3,1.8,0.125,5,323.48237000000006,6161.568952380953,269.56864166666674
Laminate_04_Defect_0_at_03_w_2.00,4,0,3,2.0,0.125,5,324.05725,6172.519047619048,270.04770833333333
Laminate_04_Defect_0_at_03_w_2.20,4,0,3,2.2,0.125,5,324.69781,6184.720190476191,270.5815083333334
Laminate_04_Defect_0_at_04_w_0.00,4,0,4,0.0,0.125,5,321.6239,6126.169523809524,268.0199166666667
Laminate_04_Defect_0_at_04_w_0.20,4,0,4,0.2,0.125,5,321.4405299999999,6122.6767619047605,267.86710833333325
Laminate_04_Defect_0_at_04_w_0.40,4,0,4,0.4,0.125,5,321.18904,6117.886476190476,267.65753333333333
Laminate_04_Defect_0_at_04_w_0.60,4,0,4,0.6000000000000001,0.125,5,320.82048000000003,6110.866285714286,267.35040000000004
Laminate_04_Defect_0_at_04_w_0.80,4,0,4,0.8,0.125,5,320.31493,6101.236761904762,266.9291083333334
Laminate_04_Defect_0_at_04_w_1.00,4,0,4,1.0,0.125,5,319.65924,6088.747428571429,266.3827
Laminate_04_Defect_0_at_04_w_1.20,4,0,4,1.2000000000000002,0.125,5,318.84470000000005,6073.232380952382,265.7039166666667
Laminate_04_Defect_0_at_04_w_1.40,4,0,4,1.4,0.125,5,317.86475,6054.566666666667,264.88729166666667
Laminate_04_Defect_0_at_04_w_1.60,4,0,4,1.6,0.125,5,316.7149,6032.664761904762,263.9290833333333
Laminate_04_Defect_0_at_04_w_1.80,4,0,4,1.8,0.125,5,315.3903,6007.434285714286,262.82525
Laminate_04_Defect_0_at_04_w_2.00,4,0,4,2.0,0.125,5,313.88834,5978.825523809524,261.5736166666667
Laminate_04_Defect_0_at_04_w_2.20,4,0,4,2.2,0.125,5,312.2003699999999,5946.673714285713,260.1669749999999
Laminate_04_Defect_0_at_05_w_0.00,4,0,5,0.0,0.125,5,321.6239,6126.169523809524,268.0199166666667
Laminate_04_Defect_0_at_05_w_0.20,4,0,5,0.2,0.125,5,321.43774,6122.62361904762,267.8647833333334
Laminate_04_Defect_0_at_05_w_0.40,4,0,5,0.4,0.125,5,321.44528999999994,6122.767428571427,267.871075
Laminate_04_Defect_0_at_05_w_0.60,4,0,5,0.6000000000000001,0.125,5,321.54632000000004,6124.691809523811,267.9552666666667
Laminate_04_Defect_0_at_05_w_0.80,4,0,5,0.8,0.125,5,321.72177,6128.033714285714,268.101475
Laminate_04_Defect_0_at_05_w_1.00,4,0,5,1.0,0.125,5,321.96694999999994,6132.703809523809,268.3057916666666
Laminate_04_Defect_0_at_05_w_1.20,4,0,5,1.2000000000000002,0.125,5,322.27827,6138.633714285715,268.56522500000005
Laminate_04_Defect_0_at_05_w_1.40,4,0,5,1.4,0.125,5,322.65473,6145.804380952381,268.87894166666666
Laminate_04_Defect_0_at_05_w_1.60,4,0,5,1.6,0.125,5,323.0953300000001,6154.196761904764,269.24610833333344
Laminate_04_Defect_0_at_05_w_1.80,4,0,5,1.8,0.125,5,323.5996400000001,6163.802666666668,269.6663666666668
Laminate_04_Defect_0_at_05_w_2.00,4,0,5,2.0,0.125,5,324.16714,6174.612190476191,270.13928333333337
Laminate_04_Defect_0_at_05_w_2.20,4,0,5,2.2,0.125,5,324.7989,6186.645714285714,270.66575
Laminate_04_Defect_0_at_06_w_0.00,4,0,6,0.0,0.125,5,321.6239,6126.169523809524,268.0199166666667
Laminate_04_Defect_0_at_06_w_0.20,4,0,6,0.2,0.125,5,321.48873000000003,6123.594857142858,267.907275
Laminate_04_Defect_0_at_06_w_0.40,4,0,6,0.4,0.125,5,321.26627,6119.3575238095245,267.7218916666667
Laminate_04_Defect_0_at_06_w_0.60,4,0,6,0.6000000000000001,0.125,5,320.90417,6112.460380952381,267.42014166666667
Laminate_04_Defect_0_at_06_w_0.80,4,0,6,0.8,0.125,5,320.38642,6102.598476190476,266.9886833333333
Laminate_04_Defect_0_at_06_w_1.00,4,0,6,1.0,0.125,5,319.70367000000005,6089.593714285716,266.419725
Laminate_04_Defect_0_at_06_w_1.20,4,0,6,1.2000000000000002,0.125,5,318.84822,6073.299428571429,265.70685000000003
Laminate_04_Defect_0_at_06_w_1.40,4,0,6,1.4,0.125,5,317.81437000000005,6053.607047619049,264.8453083333334
Laminate_04_Defect_0_at_06_w_1.60,4,0,6,1.6,0.125,5,316.59755,6030.429523809525,263.8312916666667
Laminate_04_Defect_0_at_06_w_1.80,4,0,6,1.8,0.125,5,315.19350000000003,6003.685714285714,262.66125000000005
Laminate_04_Defect_0_at_06_w_2.00,4,0,6,2.0,0.125,5,313.59793,5973.293904761906,261.3316083333333
Laminate_04_Defect_0_at_06_w_2.20,4,0,6,2.2,0.125,5,311.80539,5939.150285714286,259.837825
Laminate_04_Defect_0_at_07_w_0.00,4,0,7,0.0,0.125,5,321.6239,6126.169523809524,268.0199166666667
Laminate_04_Defect_0_at_07_w_0.20,4,0,7,0.2,0.125,5,321.55905,6124.934285714285,267.965875
Laminate_04_Defect_0_at_07_w_0.40,4,0,7,0.4,0.125,5,321.58103,6125.352952380953,267.9841916666667
Laminate_04_Defect_0_at_07_w_0.60,4,0,7,0.6000000000000001,0.125,5,321.65764,6126.81219047619,268.0480333333333
Laminate_04_Defect_0_at_07_w_0.80,4,0,7,0.8,0.125,5,321.78126999999995,6129.167047619048,268.1510583333333
Laminate_04_Defect_0_at_07_w_1.00,4,0,7,1.0,0.125,5,321.94931,6132.367809523809,268.29109166666666
Laminate_04_Defect_0_at_07_w_1.20,4,0,7,1.2000000000000002,0.125,5,322.16049000000004,6136.390285714287,268.467075
Laminate_04_Defect_0_at_07_w_1.40,4,0,7,1.4,0.125,5,322.414,6141.219047619047,268.67833333333334
Laminate_04_Defect_0_at_07_w_1.60,4,0,7,1.6,0.125,5,322.70967,6146.850857142857,268.924725
Laminate_04_Defect_0_at_07_w_1.80,4,0,7,1.8,0.125,5,323.04719,6153.2798095238095,269.2059916666667
Laminate_04_Defect_0_at_07_w_2.00,4,0,7,2.0,0.125,5,323.42664,6160.507428571429,269.52220000000005
Laminate_04_Defect_0_at_07_w_2.20,4,0,7,2.2,0.125,5,323.84781,6168.529714285714,269.873175
Laminate_04_Defect_0_at_08_w_0.00,4,0,8,0.0,0.125,5,321.6239,6126.169523809524,268.0199166666667
